anime_id,titulo,fecha_inicio,episodios,duracion,calificacion,popularidad,favoritos,formato_id,estado_id
186744,"Replica Datte, Koi wo Suru.",2026-04-07,13.0,24.0,69.0,16801,259,6,2
169580,Class de 2-banme ni Kawaii Onnanoko to Tomodachi ni Natta,2026-04-07,12.0,24.0,80.0,96534,3591,6,2
206166,Ingoku Danchi,2026-04-06,12.0,3.0,45.0,10150,171,7,2
204319,Ookii Onnanoko wa Suki desu ka?,2026-04-06,12.0,7.0,57.0,11744,257,7,2
202523,Marika-chan no Koukando wa Bukkowareteiru,2026-04-06,8.0,6.0,47.0,14339,177,7,2
201090,Ghost Concert: missing Songs,2026-04-06,12.0,24.0,50.0,4230,42,6,2
197824,Isekai Nonbiri Nouka 2,2026-04-06,12.0,24.0,73.0,50755,1119,6,2
189987,Ponkotsu Fuuki Iin to Skirt take ga Futekisetsu na JK no Hanashi,2026-04-06,12.0,24.0,77.0,37074,817,6,2
156090,Da Dao Du Xing: Die Long Bian,2026-04-06,16.0,,,325,7,3,2
147105,Tongari Boushi no Atelier,2026-04-06,13.0,24.0,85.0,218796,10938,3,2
206914,Nippon Sangoku,2026-04-05,12.0,26.0,84.0,55952,1852,3,2
206523,Onegai AiPri,2026-04-05,,,54.0,768,10,6,4
202102,NEEDY GIRL OVERDOSE,2026-04-05,13.0,25.0,68.0,39178,993,6,2
196029,Kami no Niwatsuki Kusunoki-tei,2026-04-05,12.0,24.0,71.0,18591,387,6,2
190704,Kanan-sama wa Akumade Choroi,2026-04-05,12.0,24.0,70.0,46420,799,6,2
178749,Mahou no Shimai LuluttoLilly,2026-04-05,12.0,24.0,67.0,5266,53,6,2
177634,Diamond no Ace act II: Second Season,2026-04-05,13.0,24.0,79.0,9051,211,6,2
213664,Zhe Tian Movie: Bei Guan Zhan Wang Teng,2026-04-04,1.0,94.0,,127,2,3,2
210932,Shiguang Dailiren: Xiao Juchang 2,2026-04-04,8.0,4.0,65.0,942,16,3,2
201910,Oshiri Dandy the Young,2026-04-04,,,,114,0,6,4
198411,Nezumi-kun no Chokki (TV),2026-04-04,13.0,5.0,,144,1,7,2
196935,Akane-banashi,2026-04-04,12.0,25.0,79.0,38910,793,6,2
196012,MAO,2026-04-04,26.0,25.0,66.0,18641,234,6,4
195600,Yomi no Tsugai,2026-04-04,24.0,24.0,78.0,129886,2793,6,4
184492,Mairimashita! Iruma-kun 4,2026-04-04,24.0,25.0,80.0,39956,881,6,4
183231,Rilakkuma,2026-04-04,,1.0,62.0,1618,22,7,4
171110,Honzuki no Gekokujou: Ryoushu no Youjo,2026-04-04,24.0,24.0,76.0,37638,643,6,4
210234,Mamonogurai no Boukensha: Ore Dake Mamono wo Kuratte Tsuyoku Naru,2026-04-03,12.0,13.0,49.0,8959,122,7,2
209940,Komekami! Girls,2026-04-03,12.0,23.0,39.0,1035,8,6,2
206270,Cang Yuan Tu 3,2026-04-03,,,,419,17,3,4
205054,Tensei Akujo no Kuro Rekishi OVA,2026-04-03,1.0,24.0,69.0,2377,35,4,2
202381,"Mata Korosarete Shimatta no desu ne, Tantei-sama",2026-04-03,12.0,24.0,60.0,17764,190,6,2
196144,Snowball Earth,2026-04-03,13.0,23.0,67.0,14127,198,6,2
195333,Haibara-kun no Tsuyokute Seishun New Game,2026-04-03,12.0,24.0,66.0,23666,363,6,2
192808,Jishou Akuyaku Reijou na Konyakusha no Kansatsu Kiroku.,2026-04-03,12.0,24.0,77.0,30876,841,3,2
182205,Tensei Shitara Slime Datta Ken 4th Season,2026-04-03,24.0,24.0,83.0,128770,4451,6,4
181284,Kirio Fanclub,2026-04-03,12.0,24.0,68.0,9906,144,6,2
179950,Reincarnation no Kaben,2026-04-03,13.0,24.0,60.0,32873,338,6,2
170019,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken 2nd Season,2026-04-03,12.0,24.0,72.0,76441,2096,6,2
201817,Nigashita Sakana wa Ookikatta ga Tsuriageta Sakana ga Ookisugita Ken,2026-04-02,12.0,24.0,71.0,21573,373,6,2
199221,Dr. STONE: SCIENCE FUTURE Part 3,2026-04-02,13.0,24.0,83.0,77520,2132,6,2
186497,Koori no Jouheki,2026-04-02,14.0,24.0,83.0,73595,2944,6,2
180228,Ganbare! Nakamura-kun!!,2026-04-02,13.0,24.0,81.0,32016,1568,3,2
210375,Daikenja Riddle no Jikan Gyakko,2026-04-01,12.0,5.0,45.0,4393,68,7,2
200769,Saikyou no Shokugyou wa Yuusha demo Kenja demo Naku Kanteishi (Kari) Rashii desu yo?,2026-04-01,12.0,24.0,57.0,34131,480,3,2
198939,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou 3rd Season,2026-04-01,12.0,24.0,67.0,15515,197,6,2
197868,Maid-san wa Taberu dake,2026-04-01,12.0,24.0,67.0,11528,167,3,2
194317,"Saikyou no Ousama, Nidome no Jinsei wa Nani wo Suru? 2nd Season",2026-04-01,12.0,23.0,64.0,46364,885,6,2
180745,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 4th Season 2-nensei-hen Ichi Gakki,2026-04-01,16.0,24.0,78.0,115261,3289,6,2
173172,Dorohedoro Season 2,2026-04-01,11.0,25.0,83.0,43289,1298,3,2
210115,Tower Dungeon Volume 6 Release Commemorative PV,2026-03-31,1.0,2.0,59.0,276,5,3,2
170110,"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta",2026-03-30,1.0,47.0,68.0,28935,495,5,2
190143,Shunkashuutou Daikousha: Haru no Mai,2026-03-29,14.0,24.0,76.0,45437,1125,6,2
210072,Kanseitou Yoru,2026-03-28,1.0,3.0,,179,2,2,2
209962,AnimeCanvas Commercial Film,2026-03-28,1.0,2.0,57.0,258,5,3,2
206916,Kegareboshi Kuro,2026-03-27,1.0,,59.0,615,26,4,2
206915,Kegareboshi Murasaki,2026-03-27,1.0,,61.0,613,27,4,2
204560,Phantom Alchemia: Sylvia no Dokidoki Sakusei Toshi Keikaku,2026-03-27,,,53.0,541,12,4,4
204463,Hebi to Kumo,2026-03-27,,,57.0,661,23,4,4
190668,Entotsu-machi no Poupelle: Yakusoku no Tokei-dai,2026-03-27,1.0,,,586,3,1,2
187375,"THE IDOLM@STER Million Live!: Itsuka, Mannaka de",2026-03-27,1.0,29.0,63.0,790,7,4,2
209541,PetitCure: Precure Fairies Season 3,2026-03-26,,,,245,4,3,4
166437,Soushen Ji,2026-03-25,24.0,,,328,21,3,2
206889,Fukufuku no Chizu,2026-03-24,1.0,,,165,0,5,2
209662,PRIMADONNA,2026-03-22,1.0,3.0,68.0,421,11,2,2
206857,Oshirimae Man: Fukkatsu no Oshirimae Teikoku,2026-03-20,1.0,,,165,3,1,2
200930,Anal Mania Otaku to Ananie Daisuki na Ojou-sama: Kiseki no Matching,2026-03-20,2.0,20.0,54.0,759,25,4,2
198373,Ansatsu Kyoushitsu: Minna no Jikan,2026-03-20,1.0,87.0,75.0,14303,127,1,2
210347,Wildest Flower,2026-03-19,1.0,3.0,57.0,160,2,2,2
190327,JoJo no Kimyou na Bouken: Steel Ball Run - 1st STAGE,2026-03-19,1.0,47.0,88.0,75893,3439,3,2
179813,Niwatori Fighter,2026-03-14,12.0,23.0,66.0,21658,278,6,2
213663,Cang Yuan Tu Qianzhuan: Dongning Fu de Xiatian,2026-03-13,3.0,22.0,,116,5,3,2
203100,Himitsu no AiPri: Mankai Buzzrium Live!,2026-03-13,,,,352,6,1,2
197097,Paris ni Saku Étoile,2026-03-13,1.0,119.0,,3815,19,1,2
209018,Crossroad,2026-03-09,1.0,4.0,69.0,560,13,2,2
208517,Android wa Keiken Ninzuu ni Hairimasu ka??: 5-kakan Tsuzukete......?,2026-03-07,1.0,5.0,61.0,3237,27,3,2
187267,BEASTARS FINAL SEASON Part 2,2026-03-07,12.0,24.0,73.0,19356,312,3,2
177132,Hanarokushou ga Akeru Hi ni,2026-03-06,1.0,75.0,65.0,7252,48,1,2
208668,Yomosugara,2026-03-05,1.0,4.0,56.0,251,2,2,2
208551,Fashion Beat,2026-03-05,1.0,3.0,55.0,201,2,2,2
215891,Pure,2026-03-04,1.0,3.0,,0,0,2,2
208665,Chidori,2026-03-04,1.0,4.0,58.0,297,4,2,2
207534,Dao Yao Xing,2026-03-03,60.0,,,257,7,3,4
137662,Fangkai Nage Nüwu,2026-03-03,8.0,22.0,80.0,16985,496,3,2
208370,Chatter Chatter,2026-02-28,1.0,3.0,66.0,340,4,2,2
203367,"Mou Ichido, Shitemitai.",2026-02-27,,,69.0,1034,39,4,4
202894,Kenki Virgo,2026-02-27,,,51.0,577,19,4,4
202893,L'amour fou de l'automate,2026-02-27,,,56.0,481,12,4,4
198368,Doraemon: Shin Nobita no Kaitei Kiganjou,2026-02-27,1.0,,,664,14,1,2
182206,Tensei Shitara Slime Datta Ken: Soukai no Namida-hen,2026-02-27,1.0,104.0,74.0,44936,711,1,2
199411,Yu Ling Shi,2026-02-26,18.0,22.0,62.0,1454,22,3,2
176509,BAKI-DOU,2026-02-26,13.0,24.0,75.0,15546,232,3,2
206358,Xiuluo Wushen 2,2026-02-24,16.0,20.0,,291,6,3,2
208105,Yani Neko Mini,2026-02-22,,1.0,53.0,717,8,3,4
204270,Evangelion: Housou 30 Shuunen Kinen Tokubetsu Kougyou,2026-02-21,1.0,15.0,78.0,6414,118,5,2
204394,You Shou Yan 5,2026-02-20,12.0,,62.0,321,17,3,2
207853,Dou-Da? DOING!,2026-02-15,1.0,6.0,56.0,196,4,2,2
184280,Tensui no Sakuna-hime: Kokorowa Inasaku Nisshi,2026-02-15,2.0,24.0,65.0,1698,19,5,2
213928,Han ye Deng Zhu,2026-02-14,1.0,90.0,,52,1,1,2
210376,Huhuan Shaonü Special: Xiang Zuo de Shi Daodi Shi Shenme,2026-02-14,1.0,30.0,59.0,395,7,5,2
155304,Xiuxianzhe Dazhan Chaonengli,2026-02-14,40.0,,,241,12,3,2
197474,Shin Gintama Movie: Yoshiwara Daienjou,2026-02-13,1.0,124.0,79.0,4764,68,1,2
182317,Boku no Kokoro no Yabai Yatsu Movie,2026-02-13,1.0,102.0,79.0,29195,498,1,2
155331,Long Po Jiutian,2026-02-11,40.0,,,169,0,3,2
204949,Ginga Tokkyuu Milky☆Subway: Kakueki Teisha Gekijou Yuki,2026-02-06,1.0,47.0,76.0,2573,72,1,2
187508,Duel Masters LOST: Boukyaku no Taiyou,2026-02-06,4.0,24.0,,476,9,3,2
208065,Lele Bianlidian,2026-02-04,10.0,10.0,,50,0,3,2
213667,LUCA,2026-02-02,1.0,12.0,58.0,263,4,1,2
208064,Tang Zhi Zhi Yi,2026-02-02,26.0,7.0,,111,2,3,2
207415,Kaiba Seichoutsuu × Mass Destruction -Reload- Mashup,2026-02-01,1.0,3.0,72.0,897,28,2,2
207331,Manga Arabia PV,2026-02-01,1.0,1.0,,94,1,3,2
202957,Meitantei Precure!,2026-02-01,51.0,24.0,75.0,6112,157,6,4
207084,Onee-chan Gokko,2026-01-31,3.0,25.0,64.0,1489,19,3,4
207083,ray Chou Kaguya-hime! Version,2026-01-31,1.0,3.0,82.0,2175,66,2,2
199410,Ze Tian Ji (2026),2026-01-31,26.0,,69.0,685,34,3,2
201153,Seikou Senki Pony Celes,2026-01-30,,,48.0,400,11,4,4
198511,Seifuku wa Kita mama de,2026-01-30,2.0,20.0,62.0,1061,36,4,2
189956,Kusunoki no Bannin,2026-01-30,1.0,113.0,,3260,15,1,2
113971,Kidou Senshi Gundam: Senkou no Hathaway - Circe no Majo,2026-01-30,1.0,108.0,79.0,8187,145,1,2
207413,Medianoche,2026-01-29,1.0,4.0,,201,5,2,2
166039,Terror Man,2026-01-29,8.0,29.0,57.0,2793,41,3,2
207414,Tabidachi no Uta,2026-01-28,1.0,5.0,64.0,381,8,2,2
203127,Princess Principal: Crown Handler - Chapter 4: Fabulous Platypus,2026-01-28,1.0,6.0,58.0,1273,12,4,2
206895,Shishang Zui Qiang Lian Ti Lao Zu,2026-01-26,40.0,11.0,,209,3,3,2
189275,Medalist 2nd Season,2026-01-25,9.0,23.0,83.0,19182,465,6,2
185870,Cheng He Titong 2,2026-01-25,24.0,23.0,63.0,804,20,3,2
207363,Xi Yangyang Yu Hui Tailang: Gu Guguai Jie You Guguai,2026-01-23,60.0,15.0,,35,0,7,2
201903,Chou Kaguya-hime!,2026-01-22,1.0,140.0,84.0,59263,4112,3,2
207324,Serenade (2026),2026-01-21,1.0,4.0,73.0,1293,36,2,2
204698,GelPiyo,2026-01-21,10.0,4.0,,151,2,7,2
206425,Sousou no Frieren: ●● no Mahou Part 3,2026-01-19,,1.0,69.0,2177,26,3,4
206250,Ittai Itsukara,2026-01-16,1.0,4.0,58.0,146,4,2,2
199436,Shen Kong Bian,2026-01-16,26.0,,59.0,475,17,3,2
182255,Sousou no Frieren 2nd Season,2026-01-16,10.0,24.0,88.0,220037,8664,6,2
202955,Prism Rondo,2026-01-15,20.0,27.0,84.0,36214,1906,3,2
206856,"Sinbi Apateu 10-junyeon Geugjangpan: Han Beon Deo, Sohwan",2026-01-14,1.0,86.0,,98,1,1,2
182587,[Oshi no Ko] 3rd Season,2026-01-14,11.0,24.0,86.0,107620,3684,6,2
207474,Ai Ai Ai Ai♡Ai Love You,2026-01-13,1.0,4.0,57.0,257,3,2,2
203939,Yami Shibai 16,2026-01-12,13.0,4.0,53.0,1231,9,7,2
176370,"Hime-sama, ""Goumon"" no Jikan desu 2nd Season",2026-01-12,12.0,24.0,76.0,12974,252,6,2
207082,Cardfight!! Vanguard 15 Shuunen Kinen PV,2026-01-11,1.0,2.0,57.0,235,1,5,2
198374,Jingai Kyoushitsu no Ningengirai Kyoushi,2026-01-11,13.0,24.0,64.0,16920,195,6,2
195518,Akuyaku Reijou wa Ringoku no Outaishi ni Dekiai Sareru,2026-01-11,12.0,24.0,60.0,24274,305,6,2
192507,Uruwashi no Yoi no Tsuki,2026-01-11,12.0,24.0,74.0,39110,927,6,2
187989,Yuusha no Kuzu,2026-01-11,24.0,23.0,65.0,19241,209,6,2
187062,Hikuidori,2026-01-11,12.0,24.0,45.0,4732,41,6,2
184951,Seihantai na Kimi to Boku,2026-01-11,12.0,24.0,83.0,118563,5025,6,2
183660,Kaya-chan wa Kowakunai,2026-01-11,12.0,24.0,72.0,23609,489,6,2
166613,Jigokuraku 2nd Season,2026-01-11,12.0,24.0,82.0,170296,4216,6,2
203296,Cardfight!! Vanguard: Divinez - Genma Seisen-hen,2026-01-10,12.0,24.0,61.0,994,13,6,2
203148,Hoppe-chan: Sun Oukoku to Kuro Hoppe-dan no Himitsu,2026-01-10,12.0,24.0,,274,1,6,2
202419,Omae wa Mada Gunma wo Shiranai: Reiwa-ban,2026-01-10,12.0,6.0,43.0,1486,14,7,2
192867,Android wa Keiken Ninzuu ni Hairimasu ka??,2026-01-10,8.0,4.0,60.0,14425,160,7,2
187941,Tensei Shitara Dragon no Tamago Datta: Saikyou Igai Mezasa Nee,2026-01-10,12.0,24.0,63.0,25699,439,6,2
187901,Dead Account,2026-01-10,12.0,24.0,65.0,26789,342,6,2
185262,Hell Mode: Yarikomi-zuki no Gamer wa Haisettei no Isekai de Musou Suru,2026-01-10,12.0,23.0,72.0,51109,971,6,2
181443,DARK MOON: Kuro no Tsuki - Tsuki no Saidan,2026-01-10,12.0,24.0,63.0,17189,330,6,2
179062,Enen no Shouboutai: San no Shou Part 2,2026-01-10,13.0,24.0,82.0,87353,2047,6,2
163144,TRIGUN STARGAZE,2026-01-10,12.0,24.0,67.0,32541,431,6,2
200556,High School! Kimengumi (2026),2026-01-09,12.0,23.0,49.0,1946,14,6,2
198706,Da Zhu Zai 2,2026-01-09,52.0,18.0,59.0,511,20,3,4
191718,"""Omae Gotoki ga Maou ni Kateru to Omou na"" to Yuusha Party wo Tsuihou Sareta node, Outo de Kimama ni Kurashitai",2026-01-09,12.0,24.0,65.0,27958,346,6,2
189137,"Douse, Koishite Shimaunda. Season 2",2026-01-09,12.0,24.0,61.0,6747,90,6,2
187892,ALL YOU NEED IS KILL,2026-01-09,1.0,82.0,67.0,17180,126,1,2
185514,Champignon no Majo,2026-01-09,12.0,24.0,66.0,17159,214,6,2
172463,Jujutsu Kaisen: Shimetsu Kaiyuu - Zenpen,2026-01-09,12.0,24.0,86.0,253115,9794,6,2
205676,Black Jack Yanen,2026-01-08,12.0,2.0,,170,2,3,2
185039,Toumei Otoko to Ningen Onna: Sonouchi Fuufu ni Naru Futari,2026-01-08,12.0,24.0,76.0,26001,519,6,2
183270,Eris no Seihai,2026-01-08,12.0,24.0,69.0,23656,308,6,2
182771,Odayaka Kizoku no Kyuuka no Susume.,2026-01-08,12.0,24.0,67.0,15601,276,6,2
176276,Mato Seihei no Slave 2,2026-01-08,12.0,24.0,74.0,50833,1221,6,2
192261,29-sai Dokushin Chuuken Boukensha no Nichijou,2026-01-07,12.0,24.0,64.0,22521,282,6,2
191967,Jigoku Sensei Nube (2025) Part 2,2026-01-07,13.0,23.0,68.0,4014,59,6,2
191205,Okiraku Ryoushu no Tanoshii Ryouchi Bouei: Seisan-kei Majutsu de Na mo na Kimura wo Saikyou no Jousai Toshi ni,2026-01-07,12.0,24.0,68.0,37820,719,3,2
183984,Arne no Jikenbo,2026-01-07,12.0,23.0,60.0,11094,95,6,2
180746,Shibou Yuugi de Meshi wo Kuu.,2026-01-07,11.0,24.0,71.0,50301,1111,6,2
177679,Darwin Jihen,2026-01-07,13.0,24.0,69.0,25703,373,6,2
203472,Himitsu Kessha Taka no Tsume XX,2026-01-06,12.0,5.0,,107,2,3,2
195515,"Yuusha Party ni Kawaii Ko ga Ita no de, Kokuhaku Shitemita.",2026-01-06,13.0,24.0,62.0,48563,690,6,2
194742,Maou no Musume wa Yasashi Sugiru!!,2026-01-06,12.0,24.0,71.0,21739,394,3,2
194318,Yoroi Shinden Samurai Troopers,2026-01-06,12.0,24.0,57.0,4393,60,6,2
189565,Osananajimi to wa Love Comedy ni Naranai,2026-01-06,12.0,24.0,63.0,27595,365,6,2
187942,Mayonaka Heart Tune,2026-01-06,12.0,24.0,73.0,49523,1199,6,2
183661,Isekai no Sata wa Shachiku Shidai,2026-01-06,12.0,25.0,69.0,24046,580,6,2
204432,CHOPPER's,2026-01-05,12.0,1.0,55.0,1228,10,7,2
198767,Ichigo Aika: Zatsu de Namaiki na Imouto to Warikirenai Ani,2026-01-05,12.0,7.0,57.0,3046,64,3,2
198720,Hokuto no Ken: Kenou-gun Zako-tachi no Banka,2026-01-05,12.0,4.0,48.0,1015,15,7,2
197731,Goumon Baito-kun no Nichijou,2026-01-05,12.0,24.0,63.0,11463,146,6,2
195322,Vigilante: Boku no Hero Academia ILLEGALS 2nd Season,2026-01-05,13.0,24.0,74.0,39149,495,6,2
194028,Kirei ni Shitemoraemasu ka.,2026-01-05,12.0,24.0,67.0,22706,428,6,2
189259,Arisugawa Ren tte Honto wa Onna Nanda yo ne.,2026-01-05,8.0,7.0,53.0,806,21,3,2
185993,Kizoku Tensei: Megumareta Umare kara Saikyou no Chikara wo Eru,2026-01-05,12.0,24.0,66.0,41098,699,3,2
177385,Ikoku Nikki,2026-01-05,13.0,24.0,87.0,49451,3103,6,2
166521,Golden Kamuy: Saishuushou,2026-01-05,13.0,24.0,82.0,21387,349,6,2
186333,Majutsushi Kunon wa Mieteiru,2026-01-04,13.0,24.0,65.0,36101,484,3,2
177580,Hanazakari no Kimitachi e,2026-01-04,12.0,24.0,69.0,18538,327,3,2
205307,Shirube,2026-01-03,1.0,,61.0,395,5,2,2
199446,"Saioshi no Gikei wo Mederu Tame, Nagaikishimasu!",2026-01-03,12.0,4.0,51.0,2550,33,3,2
167152,Yuusha Kei ni Shosu: Choubatsu Yuusha 9004-tai Keimu Kiroku,2026-01-03,12.0,25.0,81.0,158018,4642,6,2
166617,Fate/strange Fake,2026-01-03,13.0,25.0,82.0,81045,2365,6,2
198749,Yi Ren Zhi Xia 6,2026-01-02,26.0,,59.0,1348,16,3,2
205154,Noto Hantou Fukkou Ouen Kikaku,2026-01-01,2.0,2.0,,203,1,3,2
199366,Zhongguo Qitan 2,2026-01-01,9.0,15.0,,174,2,3,2
199112,"Watashi ga Koibito ni Nareru Wake Nai jan, Muri Muri! (※Muri ja Nakatta!?): Next Shine!",2026-01-01,5.0,24.0,79.0,22493,648,6,2
195384,Meikyuu no Shiori,2026-01-01,1.0,125.0,52.0,2448,23,1,2
187264,Yuusha Party wo Oidasareta Kiyou Binbou,2026-01-01,12.0,24.0,67.0,68563,1264,3,2
185753,MF Ghost 3rd Season,2026-01-01,13.0,24.0,76.0,13459,312,3,2
178005,Tamon-kun Ima Docchi!?,2026-01-01,13.0,24.0,78.0,45199,1847,3,2
194884,Kaguya-sama wa Kokurasetai: Otona e no Kaidan,2025-12-31,2.0,26.0,84.0,49535,1015,5,2
153467,Xian Jian Qi Xia Zhuan 3,2025-12-30,26.0,,,170,0,3,2
214074,Zeztz Anime: Dream Arbeiter Baku,2025-12-28,,7.0,,25,0,3,4
205905,Guangyin Zhi Wai,2025-12-28,26.0,,76.0,1037,59,3,2
155311,Shanhai Jing Mima,2025-12-27,13.0,,,286,5,3,2
206727,Remember,2025-12-26,1.0,4.0,68.0,686,14,2,2
204742,Tomo ni Kagayaku Ashita no Tame ni.,2025-12-26,1.0,5.0,,132,1,3,2
201975,Kegareboshi Aka,2025-12-26,1.0,16.0,63.0,830,29,4,2
201974,Kegareboshi Ao,2025-12-26,1.0,16.0,63.0,763,27,4,2
199164,Seihou Shouka Saint Lime VN: VeasTube Eroero Haishin Edition♪,2025-12-26,,,48.0,436,15,4,4
199162,Cool de M,2025-12-26,,,56.0,535,19,4,4
193923,Kono Hon wo Nusumu Mono wa,2025-12-26,1.0,85.0,,2525,9,1,2
188034,Girls und Panzer: Motto Love Love Sakusen desu!,2025-12-26,4.0,72.0,72.0,3644,62,1,2
179930,Undead Unluck: Winter-hen,2025-12-26,1.0,48.0,76.0,19442,247,5,2
205290,Jian Lai 2,2025-12-25,27.0,31.0,69.0,534,30,3,2
213642,Juequling: Ruo Neng Huazuo Guangmang,2025-12-24,1.0,9.0,59.0,201,4,3,2
204696,Little Twin Stars: Hajimari no Monogatari,2025-12-24,1.0,9.0,,107,2,3,2
168252,Chaofan Jinhua,2025-12-23,14.0,18.0,,415,7,3,2
214873,Wang You Guo,2025-12-22,3.0,17.0,,20,1,3,2
204656,mofusand,2025-12-22,,1.0,60.0,832,21,3,4
168195,Kaiju Jiu You Wang Zhe Zhanghao,2025-12-21,12.0,12.0,,479,13,3,2
189258,Ao no Miburo: Serizawa Ansatsu-hen,2025-12-20,14.0,24.0,67.0,3722,53,6,2
186834,Yong Sheng 5,2025-12-20,26.0,20.0,59.0,361,12,3,2
208055,LOCA!,2025-12-19,1.0,21.0,64.0,560,12,1,2
204654,"Hachigatsu, Bou, Tsukiakari",2025-12-15,1.0,5.0,60.0,333,4,2,2
185857,Xian Wang de Richang Shenghuo 5,2025-12-14,12.0,18.0,76.0,14416,278,3,2
213509,Underdog Short Animations,2025-12-12,2.0,1.0,,33,1,3,2
208074,DIGITAL LOVE feat. Hoshimachi Suisei,2025-12-12,1.0,2.0,55.0,179,1,2,2
207081,"Watashi wa, Watashi no Koto ga Suki.",2025-12-12,1.0,2.0,68.0,772,10,2,2
204080,IRIS OUT,2025-12-12,1.0,1.0,83.0,4815,170,3,2
187921,Shuumatsu no Valkyrie III,2025-12-10,15.0,25.0,77.0,27304,551,3,2
195877,Bai Lian Cheng Shen 3,2025-12-09,26.0,,61.0,377,18,3,2
191893,IDOLiSH7: First BEAT! Gekijou Soushuuhen - Kouhen,2025-12-05,1.0,,,263,2,1,2
188928,Natsu to Hako,2025-12-05,,,66.0,1091,64,4,4
153458,San Xian Lun Hui,2025-12-05,18.0,18.0,,487,5,3,2
132776,Peleliu: Rakuen no Guernica,2025-12-05,,,54.0,2228,10,1,2
204626,Metal Cardbot W,2025-12-04,26.0,12.0,,43,2,7,4
199005,#Kanagawa ni Sunderu Elf,2025-12-04,12.0,4.0,,718,7,7,2
166443,Zi Jin: Yu Miao Fang,2025-12-03,16.0,20.0,,420,4,3,2
199432,Aoshi Dan Shen,2025-12-02,12.0,20.0,61.0,371,13,3,2
213095,Nihyaku-nen no Yume wo Mita.,2025-12-01,3.0,10.0,,71,1,3,2
204396,Long Hun,2025-12-01,8.0,17.0,,140,5,3,2
200228,Oshikake! Bakunyuu Gal Harem Seikatsu,2025-11-28,,16.0,69.0,1214,69,4,4
198046,Do S na Pet,2025-11-28,,,53.0,528,16,4,4
196116,Nagachichi Nagai-san THE ANIMATION,2025-11-28,,20.0,57.0,819,39,4,4
199414,Xuan Jie Zhi Men,2025-11-26,26.0,20.0,58.0,423,11,3,2
194712,Nukitashi THE ANIMATION OVAs,2025-11-26,4.0,5.0,63.0,4117,65,4,2
214834,Path of Progress,2025-11-24,1.0,2.0,,85,1,3,2
166421,Jiu Yang Wushen,2025-11-22,20.0,18.0,58.0,422,12,3,2
207855,Maru-neun Gangjwi,2025-11-21,8.0,18.0,,124,2,3,2
185773,Hateshinaki Scarlet,2025-11-21,1.0,113.0,61.0,11720,116,1,2
203146,Atashin'chi NEXT 2,2025-11-20,5.0,10.0,,70,0,3,2
202660,Wu Dong Qiankun 6,2025-11-20,12.0,24.0,68.0,462,20,3,2
212518,Muteki☆Honki da Survivor!,2025-11-15,1.0,4.0,,122,3,2,2
199154,"GIRLS BAND CRY: Naa, Mirai.",2025-11-14,1.0,110.0,72.0,2577,26,1,2
198344,Mesu wo Karu Mura,2025-11-14,2.0,20.0,52.0,532,14,4,2
202281,BLUE GALE XABUNGLE SIDE R,2025-11-12,1.0,3.0,60.0,253,2,3,2
203710,Wei Miao Rensheng,2025-11-11,36.0,10.0,62.0,1829,23,3,2
199439,Jian Wang 3: Shen Jianxin de 365 Tian,2025-11-08,35.0,,,155,1,3,2
204066,Jujutsu Kaisen: Shibuya Jihen Tokubetsu Henshuu-ban x Shimetsu Kaiyuu Senkou Jouei,2025-11-07,1.0,88.0,76.0,20478,390,1,2
193294,Toritsukare Otoko,2025-11-07,1.0,,,853,3,1,2
183384,Love Live! Nijigasaki Gakuen School Idol Doukoukai: Kanketsu-hen 2,2025-11-07,1.0,75.0,77.0,2646,49,1,2
213460,Sorotani no Keibacchi Season 3,2025-11-05,4.0,3.0,,15,1,7,2
137711,Shen Qian: Qiangzhi Daodai,2025-11-05,8.0,20.0,,86,0,3,2
201808,LET'S JUST CRASH,2025-11-03,1.0,3.0,59.0,672,24,2,2
120406,Gu Xiong,2025-11-02,9.0,19.0,,554,5,3,2
212517,Iolite,2025-11-01,1.0,4.0,56.0,229,3,2,2
206277,Quanneng Gaoshou,2025-11-01,20.0,12.0,,48,1,3,2
204628,Oshi ga Buka ni Narimashita,2025-10-31,30.0,2.0,,265,3,3,2
201151,THE LENTICULARS,2025-10-31,8.0,6.0,60.0,1233,11,3,2
199430,Cengjing You Yongshi,2025-10-31,12.0,19.0,60.0,905,20,3,2
198048,Natsuzuma,2025-10-31,,16.0,66.0,1034,60,4,4
196547,H na Gishi Series The Animation,2025-10-31,2.0,20.0,62.0,813,29,4,2
196540,Seikon no Aria,2025-10-31,,,56.0,641,19,4,4
188522,Sumikko Gurashi: Sora no Ookoku to Futari no Ko,2025-10-31,1.0,,,204,0,1,2
199603,Princess Catch! Tiniping,2025-10-30,26.0,11.0,,68,0,7,4
184642,Star Wars: Visions Volume 3,2025-10-29,9.0,19.0,69.0,6083,48,3,2
184351,Shi Wai,2025-10-29,1.0,111.0,68.0,1057,24,1,2
